enviro,observer,task,ori,offset,proportion_correct,date
lab,p1,spatial,plus45,25.0,0.9,27d9m2021y11h52m
lab,p1,spatial,plus45,25.0,1.0,27d9m2021y13h2m
lab,p1,spatial,plus45,25.0,1.0,27d9m2021y11h35m
lab,p1,spatial,plus45,25.0,1.0,27d9m2021y12h32m
lab,p1,spatial,plus45,3.57,0.6,27d9m2021y12h55m
lab,p1,spatial,plus45,3.57,0.4,27d9m2021y11h52m
lab,p1,spatial,plus45,3.57,0.4,27d9m2021y13h2m
lab,p1,spatial,plus45,3.57,0.8,27d9m2021y11h35m
lab,p1,spatial,plus45,3.57,0.6,27d9m2021y12h32m
lab,p1,spatial,plus45,7.14,0.6,27d9m2021y12h55m
lab,p1,spatial,plus45,7.14,0.8,27d9m2021y11h52m
lab,p1,spatial,plus45,7.14,0.5,27d9m2021y13h2m
lab,p1,spatial,plus45,7.14,0.7,27d9m2021y11h35m
lab,p1,spatial,plus45,7.14,0.7,27d9m2021y12h32m
lab,p1,spatial,cardinal,0.71,0.8,27d9m2021y12h10m
lab,p1,spatial,cardinal,0.71,0.6,27d9m2021y13h8m
lab,p1,spatial,cardinal,0.71,0.5,27d9m2021y11h30m
lab,p1,spatial,cardinal,0.71,0.6,27d9m2021y12h27m
lab,p1,spatial,cardinal,0.71,0.6,27d9m2021y11h46m
lab,p1,spatial,cardinal,0.71,0.3,27d9m2021y12h16m
lab,p1,spatial,cardinal,0.71,0.5,27d9m2021y13h19m
lab,p1,spatial,cardinal,0.71,0.6,27d9m2021y11h57m
lab,p1,spatial,cardinal,0.71,0.5,27d9m2021y12h39m
lab,p1,spatial,cardinal,0.71,0.8,27d9m2021y12h50m
lab,p1,spatial,cardinal,1.43,0.4,27d9m2021y12h10m
lab,p1,spatial,cardinal,1.43,0.7,27d9m2021y13h8m
lab,p1,spatial,cardinal,1.43,0.9,27d9m2021y11h30m
lab,p1,spatial,cardinal,1.43,0.9,27d9m2021y12h27m
lab,p1,spatial,cardinal,1.43,0.7,27d9m2021y11h46m
lab,p1,spatial,cardinal,1.43,0.8,27d9m2021y12h16m
lab,p1,spatial,cardinal,1.43,0.5,27d9m2021y13h19m
lab,p1,spatial,cardinal,1.43,0.8,27d9m2021y11h57m
lab,p1,spatial,cardinal,1.43,0.5,27d9m2021y12h39m
lab,p1,spatial,cardinal,1.43,0.8,27d9m2021y12h50m
lab,p1,spatial,cardinal,2.14,0.8,27d9m2021y12h10m
lab,p1,spatial,cardinal,2.14,0.7,27d9m2021y13h8m
lab,p1,spatial,cardinal,2.14,0.7,27d9m2021y11h30m
lab,p1,spatial,cardinal,2.14,0.9,27d9m2021y12h27m
lab,p1,spatial,cardinal,2.14,0.9,27d9m2021y11h46m
lab,p1,spatial,cardinal,2.14,0.8,27d9m2021y12h16m
lab,p1,spatial,cardinal,2.14,0.7,27d9m2021y13h19m
lab,p1,spatial,cardinal,2.14,0.8,27d9m2021y11h57m
lab,p1,spatial,cardinal,2.14,0.8,27d9m2021y12h39m
lab,p1,spatial,cardinal,2.14,0.5,27d9m2021y12h50m
lab,p1,spatial,cardinal,2.86,0.9,27d9m2021y12h10m
lab,p1,spatial,cardinal,2.86,0.9,27d9m2021y13h8m
lab,p1,spatial,cardinal,2.86,1.0,27d9m2021y11h30m
lab,p1,spatial,cardinal,2.86,1.0,27d9m2021y12h27m
lab,p1,spatial,cardinal,2.86,0.9,27d9m2021y11h46m
lab,p1,spatial,cardinal,2.86,0.9,27d9m2021y12h16m
lab,p1,spatial,cardinal,2.86,1.0,27d9m2021y13h19m
lab,p1,spatial,cardinal,2.86,1.0,27d9m2021y11h57m
lab,p1,spatial,cardinal,2.86,0.9,27d9m2021y12h39m
lab,p1,spatial,cardinal,2.86,0.7,27d9m2021y12h50m
lab,p1,spatial,cardinal,3.57,1.0,27d9m2021y12h10m
lab,p1,spatial,cardinal,3.57,1.0,27d9m2021y13h8m
lab,p1,spatial,cardinal,3.57,1.0,27d9m2021y11h30m
lab,p1,spatial,cardinal,3.57,1.0,27d9m2021y12h27m
lab,p1,spatial,cardinal,3.57,1.0,27d9m2021y11h46m
lab,p1,spatial,cardinal,3.57,0.9,27d9m2021y12h16m
lab,p1,spatial,cardinal,3.57,1.0,27d9m2021y13h19m
lab,p1,spatial,cardinal,3.57,1.0,27d9m2021y11h57m
lab,p1,spatial,cardinal,3.57,0.8,27d9m2021y12h39m
lab,p1,spatial,cardinal,3.57,0.9,27d9m2021y12h50m
lab,p1,spatial,cardinal,4.29,1.0,27d9m2021y12h10m
lab,p1,spatial,cardinal,4.29,1.0,27d9m2021y13h8m
lab,p1,spatial,cardinal,4.29,1.0,27d9m2021y11h30m
lab,p1,spatial,cardinal,4.29,1.0,27d9m2021y12h27m
lab,p1,spatial,cardinal,4.29,1.0,27d9m2021y11h46m
lab,p1,spatial,cardinal,4.29,1.0,27d9m2021y12h16m
lab,p1,spatial,cardinal,4.29,1.0,27d9m2021y13h19m
lab,p1,spatial,cardinal,4.29,1.0,27d9m2021y11h57m
lab,p1,spatial,cardinal,4.29,1.0,27d9m2021y12h39m
lab,p1,spatial,cardinal,4.29,0.8,27d9m2021y12h50m
lab,p1,spatial,cardinal,5.0,1.0,27d9m2021y12h10m
lab,p1,spatial,cardinal,5.0,1.0,27d9m2021y13h8m
lab,p1,spatial,cardinal,5.0,1.0,27d9m2021y11h30m
lab,p1,spatial,cardinal,5.0,1.0,27d9m2021y12h27m
lab,p1,spatial,cardinal,5.0,1.0,27d9m2021y11h46m
lab,p1,spatial,cardinal,5.0,1.0,27d9m2021y12h16m
lab,p1,spatial,cardinal,5.0,1.0,27d9m2021y13h19m
lab,p1,spatial,cardinal,5.0,1.0,27d9m2021y11h57m
lab,p1,spatial,cardinal,5.0,1.0,27d9m2021y12h39m
lab,p1,spatial,cardinal,5.0,0.8,27d9m2021y12h50m
lab,p1,spatial,oblique,10.71,0.7,27d9m2021y13h14m
lab,p1,spatial,oblique,10.71,0.7,27d9m2021y12h24m
lab,p1,spatial,oblique,10.71,0.6,27d9m2021y12h0m
lab,p1,spatial,oblique,10.71,0.8,27d9m2021y12h47m
lab,p1,spatial,oblique,10.71,0.9,27d9m2021y12h55m
lab,p1,spatial,oblique,10.71,0.7,27d9m2021y11h52m
lab,p1,spatial,oblique,10.71,0.8,27d9m2021y11h41m
lab,p1,spatial,oblique,10.71,0.7,27d9m2021y13h2m
lab,p1,spatial,oblique,10.71,0.8,27d9m2021y11h35m
lab,p1,spatial,oblique,10.71,0.4,27d9m2021y12h32m
lab,p1,spatial,oblique,14.29,0.8,27d9m2021y13h14m
lab,p1,spatial,oblique,14.29,0.9,27d9m2021y12h24m
lab,p1,spatial,oblique,14.29,1.0,27d9m2021y12h0m
lab,p1,spatial,oblique,14.29,0.8,27d9m2021y12h47m
lab,p1,spatial,oblique,14.29,0.4,27d9m2021y12h55m
lab,p1,spatial,oblique,14.29,1.0,27d9m2021y11h52m
lab,p1,spatial,oblique,14.29,1.0,27d9m2021y11h41m
lab,p1,spatial,oblique,14.29,0.9,27d9m2021y13h2m
lab,p1,spatial,oblique,14.29,0.7,27d9m2021y11h35m
lab,p1,spatial,oblique,14.29,1.0,27d9m2021y12h32m
lab,p1,spatial,oblique,17.86,0.9,27d9m2021y13h14m
lab,p1,spatial,oblique,17.86,0.9,27d9m2021y12h24m
lab,p1,spatial,oblique,17.86,1.0,27d9m2021y12h0m
lab,p1,spatial,oblique,17.86,0.9,27d9m2021y12h47m
lab,p1,spatial,oblique,17.86,0.9,27d9m2021y12h55m
lab,p1,spatial,oblique,17.86,0.9,27d9m2021y11h52m
lab,p1,spatial,oblique,17.86,1.0,27d9m2021y11h41m
lab,p1,spatial,oblique,17.86,0.9,27d9m2021y13h2m
lab,p1,spatial,oblique,17.86,0.9,27d9m2021y11h35m
lab,p1,spatial,oblique,17.86,0.8,27d9m2021y12h32m
lab,p1,spatial,oblique,21.43,1.0,27d9m2021y13h14m
lab,p1,spatial,oblique,21.43,1.0,27d9m2021y12h24m
lab,p1,spatial,oblique,21.43,0.9,27d9m2021y12h0m
lab,p1,spatial,oblique,21.43,1.0,27d9m2021y12h47m
lab,p1,spatial,oblique,21.43,0.8,27d9m2021y12h55m
lab,p1,spatial,oblique,21.43,1.0,27d9m2021y11h52m
lab,p1,spatial,oblique,21.43,0.9,27d9m2021y11h41m
lab,p1,spatial,oblique,21.43,0.9,27d9m2021y13h2m
lab,p1,spatial,oblique,21.43,0.8,27d9m2021y11h35m
lab,p1,spatial,oblique,21.43,1.0,27d9m2021y12h32m
lab,p1,spatial,oblique,25.0,1.0,27d9m2021y13h14m
lab,p1,spatial,oblique,25.0,0.9,27d9m2021y12h24m
lab,p1,spatial,oblique,25.0,1.0,27d9m2021y12h0m
lab,p1,spatial,oblique,25.0,1.0,27d9m2021y12h47m
lab,p1,spatial,oblique,25.0,1.0,27d9m2021y12h55m
lab,p1,spatial,oblique,25.0,0.9,27d9m2021y11h52m
lab,p1,spatial,oblique,25.0,0.9,27d9m2021y11h41m
lab,p1,spatial,oblique,25.0,1.0,27d9m2021y13h2m
lab,p1,spatial,oblique,25.0,1.0,27d9m2021y11h35m
lab,p1,spatial,oblique,25.0,1.0,27d9m2021y12h32m
lab,p1,spatial,oblique,3.57,0.5,27d9m2021y13h14m
lab,p1,spatial,oblique,3.57,0.6,27d9m2021y12h24m
lab,p1,spatial,oblique,3.57,0.3,27d9m2021y12h0m
lab,p1,spatial,oblique,3.57,0.6,27d9m2021y12h47m
lab,p1,spatial,oblique,3.57,0.6,27d9m2021y12h55m
lab,p1,spatial,oblique,3.57,0.4,27d9m2021y11h52m
lab,p1,spatial,oblique,3.57,0.3,27d9m2021y11h41m
lab,p1,spatial,oblique,3.57,0.4,27d9m2021y13h2m
lab,p1,spatial,oblique,3.57,0.8,27d9m2021y11h35m
lab,p1,spatial,oblique,3.57,0.6,27d9m2021y12h32m
lab,p1,spatial,oblique,7.14,0.7,27d9m2021y13h14m
lab,p1,spatial,oblique,7.14,0.6,27d9m2021y12h24m
lab,p1,spatial,oblique,7.14,0.5,27d9m2021y12h0m
lab,p1,spatial,oblique,7.14,0.4,27d9m2021y12h47m
lab,p1,spatial,oblique,7.14,0.6,27d9m2021y12h55m
lab,p1,spatial,oblique,7.14,0.8,27d9m2021y11h52m
lab,p1,spatial,oblique,7.14,0.5,27d9m2021y11h41m
lab,p1,spatial,oblique,7.14,0.5,27d9m2021y13h2m
lab,p1,spatial,oblique,7.14,0.7,27d9m2021y11h35m
lab,p1,spatial,oblique,7.14,0.7,27d9m2021y12h32m
lab,p10,temporal,horizontal,0.71,0.7,8d10m2021y9h45m
lab,p10,temporal,horizontal,0.71,0.5,8d10m2021y11h1m
lab,p10,temporal,horizontal,0.71,0.6,8d10m2021y9h38m
lab,p10,temporal,horizontal,0.71,0.5,8d10m2021y10h3m
lab,p10,temporal,horizontal,0.71,0.4,8d10m2021y9h20m
lab,p10,temporal,horizontal,1.43,0.9,8d10m2021y9h45m
lab,p10,temporal,horizontal,1.43,0.7,8d10m2021y11h1m
lab,p10,temporal,horizontal,1.43,0.9,8d10m2021y9h38m
lab,p10,temporal,horizontal,1.43,0.7,8d10m2021y10h3m
lab,p10,temporal,horizontal,1.43,0.8,8d10m2021y9h20m
lab,p10,temporal,horizontal,2.14,0.7,8d10m2021y9h45m
lab,p10,temporal,horizontal,2.14,0.8,8d10m2021y11h1m
lab,p10,temporal,horizontal,2.14,0.8,8d10m2021y9h38m
lab,p10,temporal,horizontal,2.14,1.0,8d10m2021y10h3m
lab,p10,temporal,horizontal,2.14,0.7,8d10m2021y9h20m
lab,p10,temporal,horizontal,2.86,0.9,8d10m2021y9h45m
lab,p10,temporal,horizontal,2.86,1.0,8d10m2021y11h1m
lab,p10,temporal,horizontal,2.86,1.0,8d10m2021y9h38m
lab,p10,temporal,horizontal,2.86,0.9,8d10m2021y10h3m
lab,p10,temporal,horizontal,2.86,1.0,8d10m2021y9h20m
lab,p10,temporal,horizontal,3.57,1.0,8d10m2021y9h45m
lab,p10,temporal,horizontal,3.57,1.0,8d10m2021y11h1m
lab,p10,temporal,horizontal,3.57,0.9,8d10m2021y9h38m
lab,p10,temporal,horizontal,3.57,1.0,8d10m2021y10h3m
lab,p10,temporal,horizontal,3.57,1.0,8d10m2021y9h20m
lab,p10,temporal,horizontal,4.29,0.9,8d10m2021y9h45m
lab,p10,temporal,horizontal,4.29,0.9,8d10m2021y11h1m
lab,p10,temporal,horizontal,4.29,0.7,8d10m2021y9h38m
lab,p10,temporal,horizontal,4.29,1.0,8d10m2021y10h3m
lab,p10,temporal,horizontal,4.29,0.9,8d10m2021y9h20m
lab,p10,temporal,horizontal,5.0,1.0,8d10m2021y9h45m
lab,p10,temporal,horizontal,5.0,1.0,8d10m2021y11h1m
lab,p10,temporal,horizontal,5.0,1.0,8d10m2021y9h38m
lab,p10,temporal,horizontal,5.0,1.0,8d10m2021y10h3m
lab,p10,temporal,horizontal,5.0,1.0,8d10m2021y9h20m
lab,p10,temporal,vertical,0.71,0.6,8d10m2021y10h14m
lab,p10,temporal,vertical,0.71,0.6,8d10m2021y10h28m
lab,p10,temporal,vertical,0.71,0.5,8d10m2021y9h35m
lab,p10,temporal,vertical,0.71,0.8,8d10m2021y10h42m
lab,p10,temporal,vertical,0.71,0.3,8d10m2021y9h49m
lab,p10,temporal,vertical,1.43,0.4,8d10m2021y10h14m
lab,p10,temporal,vertical,1.43,0.4,8d10m2021y10h28m
lab,p10,temporal,vertical,1.43,0.5,8d10m2021y9h35m
lab,p10,temporal,vertical,1.43,0.7,8d10m2021y10h42m
lab,p10,temporal,vertical,1.43,0.6,8d10m2021y9h49m
lab,p10,temporal,vertical,2.14,0.8,8d10m2021y10h14m
lab,p10,temporal,vertical,2.14,0.7,8d10m2021y10h28m
lab,p10,temporal,vertical,2.14,0.9,8d10m2021y9h35m
lab,p10,temporal,vertical,2.14,0.8,8d10m2021y10h42m
lab,p10,temporal,vertical,2.14,0.9,8d10m2021y9h49m
lab,p10,temporal,vertical,2.86,0.8,8d10m2021y10h14m
lab,p10,temporal,vertical,2.86,0.7,8d10m2021y10h28m
lab,p10,temporal,vertical,2.86,1.0,8d10m2021y9h35m
lab,p10,temporal,vertical,2.86,1.0,8d10m2021y10h42m
lab,p10,temporal,vertical,2.86,0.9,8d10m2021y9h49m
lab,p10,temporal,vertical,3.57,1.0,8d10m2021y10h14m
lab,p10,temporal,vertical,3.57,1.0,8d10m2021y10h28m
lab,p10,temporal,vertical,3.57,0.9,8d10m2021y9h35m
lab,p10,temporal,vertical,3.57,0.9,8d10m2021y10h42m
lab,p10,temporal,vertical,3.57,0.8,8d10m2021y9h49m
lab,p10,temporal,vertical,4.29,1.0,8d10m2021y10h14m
lab,p10,temporal,vertical,4.29,1.0,8d10m2021y10h28m
lab,p10,temporal,vertical,4.29,1.0,8d10m2021y9h35m
lab,p10,temporal,vertical,4.29,0.9,8d10m2021y10h42m
lab,p10,temporal,vertical,4.29,1.0,8d10m2021y9h49m
lab,p10,temporal,vertical,5.0,1.0,8d10m2021y10h14m
lab,p10,temporal,vertical,5.0,0.8,8d10m2021y10h28m
lab,p10,temporal,vertical,5.0,0.9,8d10m2021y9h35m
lab,p10,temporal,vertical,5.0,0.9,8d10m2021y10h42m
lab,p10,temporal,vertical,5.0,0.9,8d10m2021y9h49m
lab,p10,temporal,minus45,10.71,0.5,8d10m2021y10h17m
lab,p10,temporal,minus45,10.71,0.7,8d10m2021y9h23m
lab,p10,temporal,minus45,10.71,0.6,8d10m2021y10h0m
lab,p10,temporal,minus45,10.71,0.7,8d10m2021y10h45m
lab,p10,temporal,minus45,10.71,0.9,8d10m2021y10h55m
lab,p10,temporal,minus45,14.29,0.8,8d10m2021y10h17m
lab,p10,temporal,minus45,14.29,0.8,8d10m2021y9h23m
lab,p10,temporal,minus45,14.29,0.9,8d10m2021y10h0m
lab,p10,temporal,minus45,14.29,1.0,8d10m2021y10h45m
lab,p10,temporal,minus45,14.29,1.0,8d10m2021y10h55m
lab,p10,temporal,minus45,17.86,1.0,8d10m2021y10h17m
lab,p10,temporal,minus45,17.86,1.0,8d10m2021y9h23m
lab,p10,temporal,minus45,17.86,1.0,8d10m2021y10h0m
lab,p10,temporal,minus45,17.86,0.9,8d10m2021y10h45m
lab,p10,temporal,minus45,17.86,0.9,8d10m2021y10h55m
lab,p10,temporal,minus45,21.43,0.9,8d10m2021y10h17m
lab,p10,temporal,minus45,21.43,0.9,8d10m2021y9h23m
lab,p10,temporal,minus45,21.43,1.0,8d10m2021y10h0m
lab,p10,temporal,minus45,21.43,0.9,8d10m2021y10h45m
lab,p10,temporal,minus45,21.43,1.0,8d10m2021y10h55m
lab,p10,temporal,minus45,25.0,0.8,8d10m2021y10h17m
lab,p10,temporal,minus45,25.0,1.0,8d10m2021y9h23m
lab,p10,temporal,minus45,25.0,1.0,8d10m2021y10h0m
lab,p10,temporal,minus45,25.0,0.9,8d10m2021y10h45m
lab,p10,temporal,minus45,25.0,1.0,8d10m2021y10h55m
lab,p10,temporal,minus45,3.57,0.4,8d10m2021y10h17m
lab,p10,temporal,minus45,3.57,0.5,8d10m2021y9h23m
lab,p10,temporal,minus45,3.57,0.4,8d10m2021y10h0m
lab,p10,temporal,minus45,3.57,0.5,8d10m2021y10h45m
lab,p10,temporal,minus45,3.57,0.5,8d10m2021y10h55m
lab,p10,temporal,minus45,7.14,0.5,8d10m2021y10h17m
lab,p10,temporal,minus45,7.14,0.6,8d10m2021y9h23m
lab,p10,temporal,minus45,7.14,0.5,8d10m2021y10h0m
lab,p10,temporal,minus45,7.14,0.5,8d10m2021y10h45m
lab,p10,temporal,minus45,7.14,0.5,8d10m2021y10h55m
lab,p10,temporal,plus45,10.71,0.6,8d10m2021y10h48m
lab,p10,temporal,plus45,10.71,0.8,8d10m2021y10h11m
lab,p10,temporal,plus45,10.71,0.8,8d10m2021y9h52m
lab,p10,temporal,plus45,10.71,1.0,8d10m2021y9h29m
lab,p10,temporal,plus45,10.71,0.8,8d10m2021y10h25m
lab,p10,temporal,plus45,10.71,0.7,8d10m2021y9h17m
lab,p10,temporal,plus45,14.29,0.9,8d10m2021y10h48m
lab,p10,temporal,plus45,14.29,1.0,8d10m2021y10h11m
lab,p10,temporal,plus45,14.29,0.9,8d10m2021y9h52m
lab,p10,temporal,plus45,14.29,0.9,8d10m2021y9h29m
lab,p10,temporal,plus45,14.29,0.8,8d10m2021y10h25m
lab,p10,temporal,plus45,14.29,1.0,8d10m2021y9h17m
lab,p10,temporal,plus45,17.86,1.0,8d10m2021y10h48m
lab,p10,temporal,plus45,17.86,0.9,8d10m2021y10h11m
lab,p10,temporal,plus45,17.86,1.0,8d10m2021y9h52m
lab,p10,temporal,plus45,17.86,1.0,8d10m2021y9h29m
lab,p10,temporal,plus45,17.86,0.8,8d10m2021y10h25m
lab,p10,temporal,plus45,17.86,0.9,8d10m2021y9h17m
lab,p10,temporal,plus45,21.43,0.9,8d10m2021y10h48m
lab,p10,temporal,plus45,21.43,0.9,8d10m2021y10h11m
lab,p10,temporal,plus45,21.43,1.0,8d10m2021y9h52m
lab,p10,temporal,plus45,21.43,1.0,8d10m2021y9h29m
lab,p10,temporal,plus45,21.43,1.0,8d10m2021y10h25m
lab,p10,temporal,plus45,21.43,0.9,8d10m2021y9h17m
lab,p10,temporal,plus45,25.0,0.9,8d10m2021y10h48m
lab,p10,temporal,plus45,25.0,0.9,8d10m2021y10h11m
lab,p10,temporal,plus45,25.0,0.9,8d10m2021y9h52m
lab,p10,temporal,plus45,25.0,0.9,8d10m2021y9h29m
lab,p10,temporal,plus45,25.0,1.0,8d10m2021y10h25m
lab,p10,temporal,plus45,25.0,1.0,8d10m2021y9h17m
lab,p10,temporal,plus45,3.57,0.5,8d10m2021y10h48m
lab,p10,temporal,plus45,3.57,0.5,8d10m2021y10h11m
lab,p10,temporal,plus45,3.57,0.6,8d10m2021y9h52m
lab,p10,temporal,plus45,3.57,0.6,8d10m2021y9h29m
lab,p10,temporal,plus45,3.57,0.5,8d10m2021y10h25m
lab,p10,temporal,plus45,3.57,0.7,8d10m2021y9h17m
lab,p10,temporal,plus45,7.14,0.6,8d10m2021y10h48m
lab,p10,temporal,plus45,7.14,0.5,8d10m2021y10h11m
lab,p10,temporal,plus45,7.14,0.5,8d10m2021y9h52m
lab,p10,temporal,plus45,7.14,0.7,8d10m2021y9h29m
lab,p10,temporal,plus45,7.14,0.6,8d10m2021y10h25m
lab,p10,temporal,plus45,7.14,0.8,8d10m2021y9h17m
lab,p10,temporal,cardinal,0.71,0.6,8d10m2021y10h14m
lab,p10,temporal,cardinal,0.71,0.7,8d10m2021y9h45m
lab,p10,temporal,cardinal,0.71,0.6,8d10m2021y10h28m
lab,p10,temporal,cardinal,0.71,0.5,8d10m2021y9h35m
lab,p10,temporal,cardinal,0.71,0.8,8d10m2021y10h42m
lab,p10,temporal,cardinal,0.71,0.5,8d10m2021y11h1m
lab,p10,temporal,cardinal,0.71,0.6,8d10m2021y9h38m
lab,p10,temporal,cardinal,0.71,0.5,8d10m2021y10h3m
lab,p10,temporal,cardinal,0.71,0.4,8d10m2021y9h20m
lab,p10,temporal,cardinal,0.71,0.3,8d10m2021y9h49m
lab,p10,temporal,cardinal,1.43,0.4,8d10m2021y10h14m
lab,p10,temporal,cardinal,1.43,0.9,8d10m2021y9h45m
lab,p10,temporal,cardinal,1.43,0.4,8d10m2021y10h28m
lab,p10,temporal,cardinal,1.43,0.5,8d10m2021y9h35m
lab,p10,temporal,cardinal,1.43,0.7,8d10m2021y10h42m
lab,p10,temporal,cardinal,1.43,0.7,8d10m2021y11h1m
lab,p10,temporal,cardinal,1.43,0.9,8d10m2021y9h38m
lab,p10,temporal,cardinal,1.43,0.7,8d10m2021y10h3m
lab,p10,temporal,cardinal,1.43,0.8,8d10m2021y9h20m
lab,p10,temporal,cardinal,1.43,0.6,8d10m2021y9h49m
lab,p10,temporal,cardinal,2.14,0.8,8d10m2021y10h14m
lab,p10,temporal,cardinal,2.14,0.7,8d10m2021y9h45m
lab,p10,temporal,cardinal,2.14,0.7,8d10m2021y10h28m
lab,p10,temporal,cardinal,2.14,0.9,8d10m2021y9h35m
lab,p10,temporal,cardinal,2.14,0.8,8d10m2021y10h42m
lab,p10,temporal,cardinal,2.14,0.8,8d10m2021y11h1m
lab,p10,temporal,cardinal,2.14,0.8,8d10m2021y9h38m
lab,p10,temporal,cardinal,2.14,1.0,8d10m2021y10h3m
lab,p10,temporal,cardinal,2.14,0.7,8d10m2021y9h20m
lab,p10,temporal,cardinal,2.14,0.9,8d10m2021y9h49m
lab,p10,temporal,cardinal,2.86,0.8,8d10m2021y10h14m
lab,p10,temporal,cardinal,2.86,0.9,8d10m2021y9h45m
lab,p10,temporal,cardinal,2.86,0.7,8d10m2021y10h28m
lab,p10,temporal,cardinal,2.86,1.0,8d10m2021y9h35m
lab,p10,temporal,cardinal,2.86,1.0,8d10m2021y10h42m
lab,p10,temporal,cardinal,2.86,1.0,8d10m2021y11h1m
lab,p10,temporal,cardinal,2.86,1.0,8d10m2021y9h38m
lab,p10,temporal,cardinal,2.86,0.9,8d10m2021y10h3m
lab,p10,temporal,cardinal,2.86,1.0,8d10m2021y9h20m
lab,p10,temporal,cardinal,2.86,0.9,8d10m2021y9h49m
lab,p10,temporal,cardinal,3.57,1.0,8d10m2021y10h14m
lab,p10,temporal,cardinal,3.57,1.0,8d10m2021y9h45m
lab,p10,temporal,cardinal,3.57,1.0,8d10m2021y10h28m
lab,p10,temporal,cardinal,3.57,0.9,8d10m2021y9h35m
lab,p10,temporal,cardinal,3.57,0.9,8d10m2021y10h42m
lab,p10,temporal,cardinal,3.57,1.0,8d10m2021y11h1m
lab,p10,temporal,cardinal,3.57,0.9,8d10m2021y9h38m
lab,p10,temporal,cardinal,3.57,1.0,8d10m2021y10h3m
lab,p10,temporal,cardinal,3.57,1.0,8d10m2021y9h20m
lab,p10,temporal,cardinal,3.57,0.8,8d10m2021y9h49m
lab,p10,temporal,cardinal,4.29,1.0,8d10m2021y10h14m
lab,p10,temporal,cardinal,4.29,0.9,8d10m2021y9h45m
lab,p10,temporal,cardinal,4.29,1.0,8d10m2021y10h28m
lab,p10,temporal,cardinal,4.29,1.0,8d10m2021y9h35m
lab,p10,temporal,cardinal,4.29,0.9,8d10m2021y10h42m
lab,p10,temporal,cardinal,4.29,0.9,8d10m2021y11h1m
lab,p10,temporal,cardinal,4.29,0.7,8d10m2021y9h38m
lab,p10,temporal,cardinal,4.29,1.0,8d10m2021y10h3m
lab,p10,temporal,cardinal,4.29,0.9,8d10m2021y9h20m
lab,p10,temporal,cardinal,4.29,1.0,8d10m2021y9h49m
lab,p10,temporal,cardinal,5.0,1.0,8d10m2021y10h14m
lab,p10,temporal,cardinal,5.0,1.0,8d10m2021y9h45m
lab,p10,temporal,cardinal,5.0,0.8,8d10m2021y10h28m
lab,p10,temporal,cardinal,5.0,0.9,8d10m2021y9h35m
lab,p10,temporal,cardinal,5.0,0.9,8d10m2021y10h42m
lab,p10,temporal,cardinal,5.0,1.0,8d10m2021y11h1m
lab,p10,temporal,cardinal,5.0,1.0,8d10m2021y9h38m
lab,p10,temporal,cardinal,5.0,1.0,8d10m2021y10h3m
lab,p10,temporal,cardinal,5.0,1.0,8d10m2021y9h20m
lab,p10,temporal,cardinal,5.0,0.9,8d10m2021y9h49m
lab,p10,temporal,oblique,10.71,0.5,8d10m2021y10h17m
lab,p10,temporal,oblique,10.71,0.6,8d10m2021y10h48m
lab,p10,temporal,oblique,10.71,0.8,8d10m2021y10h11m
lab,p10,temporal,oblique,10.71,0.7,8d10m2021y9h23m
lab,p10,temporal,oblique,10.71,0.6,8d10m2021y10h0m
lab,p10,temporal,oblique,10.71,0.7,8d10m2021y10h45m
lab,p10,temporal,oblique,10.71,0.9,8d10m2021y10h55m
lab,p10,temporal,oblique,10.71,0.8,8d10m2021y9h52m
lab,p10,temporal,oblique,10.71,1.0,8d10m2021y9h29m
lab,p10,temporal,oblique,10.71,0.8,8d10m2021y10h25m
lab,p10,temporal,oblique,10.71,0.7,8d10m2021y9h17m
lab,p10,temporal,oblique,14.29,0.8,8d10m2021y10h17m
lab,p10,temporal,oblique,14.29,0.9,8d10m2021y10h48m
lab,p10,temporal,oblique,14.29,1.0,8d10m2021y10h11m
lab,p10,temporal,oblique,14.29,0.8,8d10m2021y9h23m
lab,p10,temporal,oblique,14.29,0.9,8d10m2021y10h0m
lab,p10,temporal,oblique,14.29,1.0,8d10m2021y10h45m
lab,p10,temporal,oblique,14.29,1.0,8d10m2021y10h55m
lab,p10,temporal,oblique,14.29,0.9,8d10m2021y9h52m
lab,p10,temporal,oblique,14.29,0.9,8d10m2021y9h29m
lab,p10,temporal,oblique,14.29,0.8,8d10m2021y10h25m
lab,p10,temporal,oblique,14.29,1.0,8d10m2021y9h17m
lab,p10,temporal,oblique,17.86,1.0,8d10m2021y10h17m
lab,p10,temporal,oblique,17.86,1.0,8d10m2021y10h48m
lab,p10,temporal,oblique,17.86,0.9,8d10m2021y10h11m
lab,p10,temporal,oblique,17.86,1.0,8d10m2021y9h23m
lab,p10,temporal,oblique,17.86,1.0,8d10m2021y10h0m
lab,p10,temporal,oblique,17.86,0.9,8d10m2021y10h45m
lab,p10,temporal,oblique,17.86,0.9,8d10m2021y10h55m
lab,p10,temporal,oblique,17.86,1.0,8d10m2021y9h52m
lab,p10,temporal,oblique,17.86,1.0,8d10m2021y9h29m
lab,p10,temporal,oblique,17.86,0.8,8d10m2021y10h25m
lab,p10,temporal,oblique,17.86,0.9,8d10m2021y9h17m
lab,p10,temporal,oblique,21.43,0.9,8d10m2021y10h17m
